CD_GEOCODM,LONG,LAT,ALT
2110856,-47.391137398,-5.1302007871,261.12
2110906,-42.865321727,-6.252797916,103.41
2111003,-44.811761853,-2.9533329124,16.45
2111029,-46.254925482,-3.5608034068,54.24
2111052,-47.05061042,-6.4662222863,291.95
2111078,-43.818181795,-5.1157392643,119.38
2111102,-43.702910165,-6.498208152,337.87
2111201,-44.057548115,-2.5558,32.93
2111250,-44.582446517,-5.0486872451,77.43
2111300,-44.297918564,-2.531885985,29.56
2111409,-44.662708496,-4.3739184905,32.8
2111508,-44.468562811,-4.0345505101,48.6
2111532,-48.423623593,-5.0889109974,159.45
2111573,-46.532580347,-6.8285556408,337.71
2111607,-45.48483143,-7.0269626571,218.78
2111631,-45.08416279,-5.1031818448,120.65
2111672,-44.991901159,-5.0173668823,87.91
2111706,-44.886904576,-2.8907310643,3.74
2111722,-45.233629576,-4.0357354948,56.06
2111748,-44.0563015,-5.2610765443,118.14
2111763,-47.289191423,-5.4418324951,164.24
2111789,-45.114640849,-1.8526455417,25.65
2111805,-46.69498334,-5.8706298913,258.57
2111904,-44.188602705,-6.4782844476,478.26
2111953,-43.54585332,-6.4201084051,299.21
2112001,-45.744123517,-8.4798310178,239.72
2112100,-43.938433973,-4.25384,37.12
2112209,-42.833727898,-5.1006811101,79.49
2112233,-44.610685196,-4.5701268566,27.84
2112274,-45.633916475,-3.676404118,36.46
2112308,-44.649012151,-5.2496,109.08
2112407,-45.369152417,-1.6690220476,13.9
2112456,-45.3067653,-2.2288335249,6.09
2112506,-42.276847207,-2.7635501968,4.05
2112605,-43.404248472,-3.2084094995,42.09
2112704,-43.91666449,-3.5418960001,38.28
2112803,-45.001306695,-3.214562513,11
2112852,-48.13892648,-5.1835115192,124.1
2112902,-44.86957224,-3.4820473645,7.78
2113009,-45.24418514,-4.2911865001,71.66
2114007,-45.65769786,-3275,35.65
2200053,-41.083637817,-8.2207866628,372.3
2200103,-42.659183197,-5.7955019354,260.43
2200202,-42.635130859,-5.8932663379,244.53
2200251,-40.934634816,-7.0081752801,279.24
2200277,-40.857862989,-7.245349466,410.88
2200301,-42.21032196,-5.2509930113,139.76
2200400,-42.460948035,-5.0365464343,190.49
2200459,-43.863071578,-8.4439590722,268.78
2200509,-42.853692823,-6.2466107721,99.81
2200608,-42.743865748,-6.0872416921,191.95
2200707,-43.034853332,-9.1749185309,434.11
2200806,-44.19653532,-7.219355834,251.79
2200905,-41.79745333,-6.1128502562,209.91
2200954,-41.563204418,-7.2787454649,186.4
2201002,-42.536566624,-6.6508270274,144.77
2201051,-41.050829996,-5.864914494,474.62
2201101,-43.941510141,-10.134745012,432.62
2201150,-45.21281529,-7.8533519591,347.9
2201176,-42.105002082,-6.518873072,304.7
2201200,-42.295339857,-4.2430933543,87.43
2201309,-45.477787705,-9.9212468267,404.97
2201408,-42.513377822,-5.8123597078,198.8
2201507,-42.07521873,-4.020412335,129.99
2201556,-41.871379643,-7.9721853195,326.08
2201572,-40.97030219,-7.3701396155,342.96
2201606,-42.370616702,-5.4476028602,124.08
2201705,-43.954387739,-7.6286247631,290.85
2201739,-40.796621928,-8.1456655772,479.88
2201770,-42.125295735,-4.4090096058,124.47
2201804,-41.322340682,-6.9548423325,249.88
2201903,-44.360525084,-9.0709489836,299.87
2201919,-41.64520957,-3.1898586876,68.66
2201929,-42.879663065,-9.1665605392,409.67
2201945,-42.103627134,-4.4858196316,130.33
2201960,-41.789259643,-4.1378291077,156.23
2201988,-42.830301809,-8.2070647663,231.71
2202000,-41.869908847,-3.172721335,22.2
2202026,-41.101851393,-5.3120667825,497.17
2202059,-42.308316065,-4.471331293,115.83
2202075,-42.396727294,-6.7941841175,157.39
2202083,-41.347150362,-2.929227171,10.92
2202091,-40.637418912,-7.3315596517,585.14
2202109,-41.880745292,-7.6547781279,214.7
2202117,-41.83201332,-8.3744803806,330.16
2202133,-41.03120096,-7.1359931202,440.08
2202174,-42.626041041,-3.807868939,56.08
2202208,-42.1667446,-4.829113926,126.03
2202251,-43.719428033,-7.6946215595,202.57
2202307,-42.944021021,-8.1082319197,262.5
2202406,-41.943521972,-4.4585592683,140.55
2202455,-41.816116312,-8.4968378683,339.31
2202505,-43.33420045,-9.2767652672,515.04
2202539,-41.841208125,-3.4785905375,31.6
2202554,-40.990334546,-7.728652387,368.46
2202604,-41.547316242,-5.3215438708,235.89
2202653,-41.882683761,-3.4269384028,18.94
2202703,-41.556844834,-3.4704534896,131.24
2202711,-41.979047873,-4.5538157239,142.42
2202729,-41.45541891,-3.6060725907,137.78
2202737,-42.2073159,-5.0913083513,185.02
2202752,-43.796017156,-8.1875742163,227.33
2202778,-42.177118506,-7.2236575639,198.7
2202802,-41.596633943,-7.8827041538,255.46
2202851,-42.470357101,-8.8163694114,398.83
2202901,-45.163312523,-10.440936038,443.62
2203008,-45.1860307,-10.647803751,486.48
2203107,-44.224414747,-8.8201862885,236.85
2203206,-44.300722232,-10.03129243,337.47
2203230,-44.403002153,-9.0124338389,349.74
2203255,-42.832210519,-5.6204532293,168.14
2203271,-40.90106947,-7.8307971883,402.78
2203305,-42.674228611,-5.3584654659,109.37
2203354,-42.439569962,-9.335200044,393.54
2203404,-41.652385211,-6.9579018426,403.82
2203420,-41.271881448,-4.253433634,141.2
2203453,-41.976851118,-9.0080749434,351.87
2203503,-42.138144449,-6.2017194613,188.25
2203602,-43.664811131,-8.0964622895,260.11
2203701,-42.235364525,-3.8956045306,67.88
2203750,-42.794401403,-9.4786062862,401.14
2203800,-42.924305801,-7.7917756017,313.9
2203859,-41.80031429,-7.4667953749,212.37
2203909,-43.020644738,-6.7696724337,120.01
2204006,-42.263366098,-6.3952926225,246.93
2204105,-42.691127844,-6.6233435319,131.98
2204154,-40.795567354,-7.3278710405,399.54
2204204,-41.136157336,-6.9941711375,262.45
2204303,-40.61723293,-7.0884125328,427.35
2204352,-41.35757976,-7.1584176258,231.79
2204402,-45.346919978,-9.8345699055,450.44
2204501,-43.566923654,-6.7852469086,168.48
2204550,-43.68772102,-9.3951113037,521.6
2204600,-42.562563046,-5.9877878906,218.66
2204659,-41.819773184,-2.8540086071,2.1
2204709,-41.710194056,-6.6671203406,391.76
2204808,-41.739914127,-6.8269326782,429.36
2204907,-41.679448082,-7.7343106966,252.62
2205003,-41.48002531,-7.4512808131,230.59
2205102,-43.025496507,-7.6081166325,241.6
2205151,-41.21076205,-7.9362644875,316.09
2205201,-41.146474813,-7.3531523272,310.56
2205250,-42.633959563,-6.096577594,168.39
2205276,-41.819822218,-4.7731589442,223.81
2205300,-43.502743006,-7.0846321938,150.57
2205359,-42.41784858,-8.4891257219,263.62
2205409,-42.187689803,-3.5131035478,16.71
2205458,-42.427737078,-3.4880338255,25.38
2205508,-42.578374531,-4.7630506394,130.37
2205516,-41.702600759,-5.1613727542,191.54
2205524,-44.243700632,-10.32678681,424.62
2205532,-43.133109743,-9.2220247204,448.75
2205540,-42.627383729,-5.8365834406,237.41
2205557,-42.616742539,-4.5087297492,111.43
2205565,-41.5302754,-8.4824371151,424.17
2205573,-41.60546869,-4.3927463866,375.61
2205581,-42.649013206,-5.4121441696,112.79
2205599,-41.582386301,-6.5153476297,441.68
2205607,-43.931045515,-7.2665999754,304.11
2205706,-41.664567232,-2.8815665358,4.8
2205805,-42.371637523,-3.4608176351,31.15
2205854,-42.50514124,-3.4842120051,29.28
2205904,-43.875474671,-8.0113586739,245.4
2205953,-40.662854291,-7.4435566613,785.3
2206001,-43.888314008,-7.1192953774,283.94
2206050,-41.123854684,-7.4654826844,240.3
2206100,-42.558628902,-3.7110272834,77.56
2206209,-42.893166649,-4.1682155823,42.26
2206308,-42.735829525,-5.6822417804,194.35
2206357,-41.447959541,-4.6999534775,394.45
2206407,-42.617398915,-5.5514856313,180.14
2206506,-41.032893403,-7.0035024726,257.73
2206605,-45.29574022,-9.755833668,447.65
2206654,-43.901874365,-9.7193194921,504.1
2206670,-42.309063394,-3.7422550962,68.05
2206696,-42.09676908,-3.323859785,11.04
2206704,-42.66822723,-6.967128491,144.88
2206720,-42.814048469,-5.34,80.34
2206753,-42.179303078,-4.6269320917,117.97
2206803,-42.623951048,-3.9912253517,45.5
2206902,-41.92872231,-6.4494051369,221.01
2206951,-41.934507497,-5.2860576439,151.97
2207009,-42.13140566,-7.0164180059,165.78
2207108,-42.578551608,-5.8471585734,236.26
2207207,-40.905862082,-7.3547121155,362.98
2207306,-42.256957629,-7.7755629145,199
2207355,-42.816936089,-7.8525200921,283
2207405,-44.232568579,-8.7295011187,284.8
2207504,-43.061843522,-5.979796836,89.7
2207553,-41.701385245,-7.101466244,333.67
2207603,-44.634314613,-10.21718097,333.24
2207702,-41.778170592,-2.9033601445,6.62
2207751,-42.4405267,-5.8562473203,130.49
2207777,-41.252281396,-7.680763935,257.78
2207793,-42.388865497,-5.2510934294,125
2207801,-41.147096485,-8.1414361348,355.4
2207850,-43.221752302,-7.9642869547,332.16
2207900,-41.458559933,-4.4270552654,603.5
2207934,-42.28607367,-8.0668825943,262.06
2207959,-42.048262001,-8.0749647181,265.3
2208007,-41.468826714,-7.0813739121,221.1
2208106,-41.415158607,-6.2416884096,275.66
2208205,-40.618272786,-6.8326873012,469.18
2208304,-41.709041549,-3.929287493,72.23
2208403,-41.778504852,-4.2760686932,159.24
2208502,-42.710925999,-3.891422995,41.62
2208551,-44.194837101,-6.9717246866,183.09
2208601,-42.204223675,-5.664797693,92.17
2208650,-41.417024922,-8.585425346,434.75
2208700,-44.58121416,-9.4934482414,319.96
2208809,-42.685024231,-6.2401830211,157.1
2208858,-44.952530048,-10.128727688,420.4
2208874,-42.714043491,-7.6905755011,202.39
2208908,-45.245638684,-7.5580342449,213.01
2209005,-43.140182786,-7.7708571198,294.87
2209104,-41.761925689,-7.1776264961,217.6
2209153,-41.958445953,-5.8081209983,137.76
2209203,-45.920556441,-9.1067957053,293.59
2209302,-44.129585906,-8.9446242168,329.61
2209351,-41.518480557,-6.9490717639,352.28
2209377,-42.280813876,-6.8014550582,165.06
2209401,-41.233764742,-6.9818484769,238.27
2209450,-42.711196805,-6.0467175962,244.67
2209500,-41.91821286,-7.4223368373,224.36
2209559,-42.999072517,-9.0625605358,482.85
2209609,-42.11350259,-5.9328676629,132.61
2209658,-41.689597151,-8.2377547497,426.78
2209708,-42.538531987,-7.2439761038,150.5
2209757,-45.30140551,-10.029940106,437.27
2209807,-42.698830984,-5.9896674395,250.83
2209856,-41.346053651,-6.8189309895,279.35
2209872,-41.25628695,-3.9385974341,0
2209906,-41.899263751,-5.5087975377,168.36
2209955,-41.863742204,-6.9190178385,310.46
2209971,-42.453126173,-3.8131688736,98.9
2210003,-42.256437532,-8.3488496879,211.52
2210052,-41.830108769,-3.8057163564,37.62
2210102,-42.570179415,-7.4930087809,173.73
2210201,-41.479407234,-6.8706262446,402.78
2210300,-40.836913244,-7.0853150045,369.24
2210359,-42.54435199,-9.172001877,341.29
2210375,-41.322837819,-6.8281438297,297.86
2210383,-42.185377373,-5.8622986342,180.49
2210391,-42.370529041,-7.5849691189,172.24
2210409,-41.31979848,-5.5006636991,281.3
2210508,-42.723660172,-5.9139516465,295.88
2210607,-42.692285164,-9.015360482,341.63
2210623,-44.833284177,-10.81667522,545.05
2210631,-44.067691769,-7.5773856301,347.1
2210656,-41.72755922,-4.9116891642,246.69
2210706,-40.817509068,-7.5991371656,441.95
2210805,-41.910910361,-7.8579572938,298.36
2210904,-42.504691723,-7.8649380571,221.04
2210938,-41.39226773,-7.0170105888,217.98
2210953,-42.90968883,-8.40043178,281.9
2210979,-42.28390134,-6.5963534674,420.34
2211001,-42.805270458,-5.086341952,87.95
2211100,-42.862929715,-4.5860181591,55.77
2211209,-44.560255923,-7.2295033445,175.4
2211308,-41.740535991,-6.3981960227,306.33
2211357,-42.969444535,-9.2365410893,434.61
2211407,-42.253101623,-6.542947554,252.92
2211506,-41.47973675,-7.6028492828,256.6
2211605,-40.93780139,-7.1410464339,412.09
2211704,-41.90895362,-7.2357790064,175.4
2300101,-39.047546636,-7.3569765958,403.1
2300150,-38.70562377,-4.2231384093,94.5
2300200,-40.118241471,-2.88531054,17.2
2300309,-39.455705276,-6.09276,312.95
2300408,-40.123160077,-6.56329844,472.22
2300507,-40.544638122,-3.5869837692,655.5
2300606,-39.745820638,-6.99749835,659.08
2300705,-38.272778148,-5.5220817397,69.9
2300754,-39.828822791,-3.3648778034,43.41
2300804,-39.982386841,-6.7796878471,387.2
2300903,-39.430422783,-3.9480185186,81.42
2301000,-38.389802958,-3906,22.75
2301109,-37.772752598,-4567,10.4
2301208,-38.809440969,-4.3703938069,122.84
2301257,-40.831096734,-4.7519382719,380.98
2301307,-40.137445809,-7.2061837891,630.63
2301406,-39.04755456,-4.4169306449,820.24
2301505,-40.16144371,-6.319425803,355.45
2301604,-39.871274747,-6.8726071122,447.41
2301703,-38.976990876,-6.940391832,282.12
2301802,-38.720125915,-6.727162049,287.22
2301851,-38.925784804,-5.315047303,237.05
2301901,-39.302316369,-7.3071721269,406.16
2301950,-38.638501829,-4.2887622667,126.25
2302008,-38.779880646,-7.1682087266,357.3
2302057,-41.139481538,-3.0091167461,18.41
2302107,-38.880021375,-4.3312051564,173.03
2302206,-38.123273042,-4.1747632211,20.36
2302305,-40.166842907,-3.0551067243,17.61
2302404,-39.733282342,-5.12574387,291.2
2302503,-38.985513867,-7.4916380086,386.63
2302602,-40.84752774,-2.900966574,17.24
2302701,-40.37900313,-7073,560.8
2302800,-39.310342952,-4.3553442896,148.51
2302909,-38.901828759,-4.4598966121,180.3
2303006,-39.193032914,-4.2249600007,146.28
2303105,-40.473844807,-3.95161188,158.38
2303204,-39.284372029,-7.04,719.29
2303303,-39.49768868,-6.5311279378,232.77
2303402,-40.93563157,-4.1639885623,785.47
2303501,-38.23968594,-4.1314336782,41.48
2303600,-39.87946622,-6.1275562908,573.99
2303659,-40.205803789,-4.6515493856,274.09
2303709,-38.664017535,-3.73,35.79
2303808,-39.059743148,-6604,252.32
2303907,-41.244595821,-3.038901189,4.65
2303931,-39.137467531,-4.8425156592,233.63
2303956,-38.501285666,-4.3021709139,43.36
2304004,-40.656951075,-3.5494878611,70.94
2304103,-40.66840013,-5.1769505507,284.94
2304202,-39.408390297,-7.2317527899,424.29
2304236,-40.909045098,-4.4140572655,544.01
2304251,-40.1712787,-2.9167080503,6.96
2304269,-39.261541765,-5.9089623738,245.47
2304277,-38.347258962,-6.0313327299,205.86
2304285,-38.445121838,-3.8869728866,33.05
2304301,-39.570835021,-6.9271099806,337.9
2304350,-40.258768998,-3.798957743,95.6
2304400,-38.589927555,-3.7238,29.9
2304459,-37.798975486,-4.4498049174,22.65
2304509,-40.821405201,-3.7606119314,125.23
2304608,-39.45352995,-4.0510412746,134.48
2304657,-40.75552489,-4.0469387939,180.6
2304707,-40.829938991,-3.1189521561,17.19
2304806,-39.220308885,-6.8888843728,313.28
2304905,-40.38214602,-3.9119541292,88.25
2304954,-38.63443478,-4.0402435005,66.92
2305001,-40.752633177,-4.162451067,933.43
2305100,-38.9406332,-4.2620509186,900.29
2305209,-40.401817124,-4.4079994442,190.43
2305233,-38.494239558,-4.09,71.05
2305266,-38.821678312,-4.8186515779,141.46
2305308,-40.893929019,-3.9361312622,904.9
2305332,-38.640863048,-4.9691664228,195.28
2305357,-37.353563098,-4.7155494878,15.4
2305407,-38.863085178,-6.4030312519,0
2305506,-39.299905678,-6.36055472,218.55
2305605,-40.30934826,-5.3980281002,344.17
2305654,-40.757966339,-4.9006297857,293.84
2305704,-38.715903744,-6.7883612602,274.03
2305803,-40.718726144,-4.3134316851,358.6
2305902,-40.71569651,-4.54378,237.7
2306009,-38.304661655,-5.8098425528,127.02
2306108,-39.792238115,-3.7454188017,151.03
2306207,-37.82162951,-4.6834047118,11.79
2306256,-38.526405149,-3.9704590163,63.6
2306306,-39.583533238,-3.6856731098,254.56
2306405,-39.58348157,-3499,107.43
2306504,-38.920673955,-4.5547401746,146.29
2306553,-39.91567774,-2.92,19.61
2306603,-39.617904015,-4.5289225623,796.66
2306702,-38.762526297,-5.6108895632,114.93
2306801,-38.463097295,-5.4575020339,0
2306900,-38.623005049,-5.88645,123.31
2307007,-37.78239148,-4.8395551682,15.8
2307106,-39.284164457,-7.5855364656,662.63
2307205,-39.005138761,-7.6927415947,438.23
2307254,-40.438735401,-2.8996827088,20.8
2307304,-39.316993355,-7.21,407.08
2307403,-39.526776243,-6.522549273,253.16
2307502,-38.967275053,-6.7547479768,256.08
2307601,-38.09909487,-5.1502,33.82
2307635,-39.575788682,-4.8524341766,299.1
2307650,-38.624418646,-3.876964451,55.23
2307700,-38.685851247,-3.8918,79.51
2307809,-40.151643642,-3.1207,28.76
2307908,-40.699355175,-3.2250122274,87.24
2308005,-40.342134864,-3.5238705842,84.95
2308104,-38.77279543,-7.38,384.6
2308203,-40.450880956,-3.5390066623,673.55
2308302,-38.943156766,-7.3104277967,342.36
2308351,-39.203574181,-5.6795641008,208.55
2308377,-39.970064882,-3.5685999065,70.69
2308401,-39.145197707,-7.2432315137,349.58
2308500,-39.624405247,-5747,250.3
2308609,-40.070067461,-4.7830912914,684.66
2308708,-38.364907345,-5.0969520001,72.99
2308807,-40.683598927,-3.4663632743,62.06
2308906,-40.124178892,-3.2288305342,46.35
2309003,-40.745280465,-3.9060299795,177.69
2309102,-38.993065923,-4.29952832,802.82
2309201,-39.679485472,-7.0841028113,450.22
2309300,-40.565303354,-4.706808349,244.41
2309409,-40.774767268,-5.5338648355,346.11
2309458,-38.598537982,-4.4850665445,129.81
2309508,-38.913595984,-6.2427987836,188.2
2309607,-38.467022264,-4.1705,79.64
2309706,-38.618299312,-3.9861200222,68.5
2309805,-38.925888938,-4.224765433,745.58
2309904,-40.696736107,-3.978394386,141.22
2310001,-37.966235161,-4.7439450767,22.48
2310100,-38.845029066,-4.1489817745,425.1
2310209,-39.029545344,-3.4116350091,28.52
2310258,-39.148115527,-3.4361967278,31.53
2310308,-40.694207241,-6.2103360017,474.98
2310407,-39.239466495,-4.0974323319,94.69
2310506,-39.713937644,-5454,506.09
2310605,-39.074127524,-7.829914612,511.13
2310704,-39.26700873,-3.7962667361,65.18
2310803,-38.459136038,-6.045076902,552.3
2310852,-38.300087976,-4.0278039927,29.61
2310902,-39.41940625,-5.8085695597,267.69
2310951,-40.646541247,-4.2421541432,204.08
2311009,-40.92637951,-4.7439507319,718.6
2311108,-39.115331461,-7.5357464416,496.82
2311207,-40.032132535,-7.0901794696,552.99
2311231,-38.157917853,-5.7216679037,152.99
2311264,-40.704488846,-5.847009229,417.42
2311306,-39.011744675,-4,190.49
2311355,-39.20229436,-6.2512119003,209.62
2311405,-39.294354226,-5.1984048374,196.48
2311504,-37.990522225,-5.0687289544,26.39
2311603,-38.72957075,-4.2229581502,94.7
2311702,-40.584612003,-4.1415676008,153.81
2311801,-37.975431296,-4.9397378153,25.35
2311900,-39.904580698,-6.5364333524,317.22
2311959,-40.464752,-7.2845286849,698.27
2312007,-40.209462859,-3.4597753417,46
2312106,-39.737979781,-7.1808977832,531.89
2312205,-40.15350781,-4333,198.78
2312304,-40.864489875,-4.0447,913.12
2312403,-38.972075865,-3605,17.17
2312502,-38.271940704,-5.2686305504,46.02
2312601,-39.241606184,-3.6730092532,38.56
2312700,-39.37532533,-5.5893437521,182.47
2312809,-40.463792004,-3.351789628,87.01
2312908,-40.348668033,-3.6880376837,75
2313005,-39.008224913,-5.726351291,178.1
2313104,-38.12973712,-5.2438038698,38
2313203,-40.31906851,-4.8339285831,321.55
2313252,-39.758494194,-6.6825903147,287.13
2313302,-40.292624655,-6.0029989398,399.46
2313351,-39.576826361,-3.9897118085,132.37
2313401,-40.991705622,-3.72,809.37
2313500,-39.27223187,-3.2644201691,32.42
2313559,-39.434363536,-3.5955952354,96.72
2313609,-40.907143927,-3.8484914352,868.56
2313708,-38.701325715,-6.6472443752,283.12
2313757,-39.342384404,-3.675561898,64.97
2313807,-39.508178069,-3.6230168336,122.16
2313906,-40.561163027,-3.3132306604,91.45
2313955,-40.478993274,-4.1828222827,176.54
2314003,-39.298932997,-6.7918458556,316.98
2314102,-41.091629075,-3.5660127532,710.59
2400109,-36.643738869,-6.4420850889,258.83
2400208,-36.917923219,-5.5719459992,48.68
2400307,-36.509148233,-5.4987342681,64.5
2400406,-38.290824954,-6.2047167188,277.3
2400505,-38.019288891,-6.4171363379,309.05
2400604,-37.763125302,-6.1574206925,243.27
2400703,-36.759492614,-5.29380778,8.35
2400802,-36.605432873,-5.660365329,104.81
2400901,-37.885734565,-6.2160044547,325.17
2401008,-37.79778447,-5.6637698192,76.24
2401107,-37.131271715,-4.95289763,12
2401206,-35.160636095,-6.1937122744,54.65
2401305,-37.308872564,-5.858114424,103.39
2401404,-35.009036181,-6.3699923041,25.3
2401453,-37.618180195,-5.0766181048,96.34
2401503,-35.926794527,-5.948131848,132.8
2401602,-35.82169889,-5.6923833176,125
2401651,-36.4138377,-5.9880452499,506.62
